view,scope,element_id,category,near_face_w,fpp,export_dpi,view_scale,cap_applied,pad_x,pad_y,px_count,px_w,px_h,ref_du_ft,ref_dv_ft,ref_aspect,exc_umin_ft,exc_umax_ft,exc_vmin_ft,exc_vmax_ft,worst_ft,worst_px,clipped,touches_image_edge
_E_ HOSPITAL - LEVEL 5_554620,host,532532,Walls,-6.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,242,17,59,2.6884366332555345,9.526499389883963,0.28220614133564553,0.09541649985320788,-0.07361935093310734,-0.19634901039050945,0.07595509982198934,0.09541649985320788,0.5985020584469315,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,532533,Walls,-6.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,430,130,34,20.971764203198354,5.365440066365949,3.9086755128741344,-0.2988556165946079,0.05240857120997333,0.017949737368297747,0.037077760617023614,0.05240857120997333,0.32873389610483694,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,532534,Walls,-6.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,23,5,7,0.6861405524817155,0.9658794834346978,0.7103790527176104,0.02208070695997222,0.08890632355116956,0.11628110916549161,0.03381802358978803,0.11628110916549161,0.7293757714976518,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,532535,Walls,-6.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,122,37,12,6.392744500907042,1.955463413923944,3.2691711107389105,-0.21276589288927994,-0.2812344938707545,-0.09933870299800418,0.05698148825689486,0.05698148825689486,0.357417617158325,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,532536,Walls,-6.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,12,3,4,0.6007345585150583,0.6007345585150539,1.0000000000000073,-0.0760701146978775,-0.046387894021500564,0.03692334893339222,4.415894579423707e-05,0.03692334893339222,0.23160250454991513,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,532537,Walls,-6.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,1566,446,108,71.40801553259817,17.16228532633362,4.160752147794123,-0.3109167145471332,0.006681584909941307,0.09386067824447863,-0.038190211932928264,0.09386067824447863,0.5887431337658416,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,532538,Walls,-6.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,3045,212,891,33.71928110780728,142.19582211068555,0.23713271323513366,0.1290080271664138,-0.050079616077475464,-0.23495685258714616,0.08727003122487531,0.1290080271664138,0.8092056398428084,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,532539,Walls,-6.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,3230,225,945,35.778514517892205,150.99987196708125,0.23694400565910484,0.028607802564323492,0.06361891422108101,-0.31911439663574015,-0.023644384799524687,0.06361891422108101,0.3990510150346459,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,532540,Walls,-6.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,1301,377,92,60.642731712800796,14.644326833098859,4.141039216342613,-0.2652640892814091,-0.27404786585956487,0.006634805965376245,0.016185888003917626,0.016185888003917626,0.10152633247959691,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,532541,Walls,-16.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,205,17,63,2.888903480205043,10.38357567198696,0.2782185608757868,-0.11505039589583177,-0.06361930213357603,-0.3174643307058602,-0.02230379557136075,-0.02230379557136075,-0.13990103997919998,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,532542,Walls,-0.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,208,50,15,8.4213274171272,2.429941158183169,3.4656507581540374,-0.2534214201037557,-0.1966301670950994,-0.08664704046921656,0.04808863126456231,0.04808863126456231,0.3016369793905031,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,532543,Walls,-6.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,4,2,6,0.6943490174573874,0.9250575288038476,0.7506009040921168,-0.4310403123938933,0.05554232813368287,0.09175758589967131,-0.06026201511210161,0.09175758589967131,0.5755514415594873,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,532544,Walls,-16.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,23,5,7,0.6931628230967308,0.995902510594675,0.6960147361038664,0.06574832714191636,0.03821643275415321,0.04581620592571767,0.07425989966958468,0.07425989966958468,0.46579682634223996,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,532545,Walls,-16.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,450,107,29,17.54913910695163,4.5649012162518545,3.844363388297121,-0.328523789305903,-0.1620850415990578,0.019644937520752137,0.03879382758586303,0.03879382758586303,0.24333512234146143,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,532546,Walls,-16.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,207,18,65,2.8877172858444116,10.37850421469642,0.2782402190245562,0.021143278940082055,-0.0392012660102985,0.0777189491864192,-0.09356458497592257,0.0777189491864192,0.4874937892289552,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,532547,Walls,-6.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,354,108,28,17.762546029738033,4.614816274947913,3.849025610437442,-0.31810334255834505,-0.2264868945344034,-0.024769238101072233,-0.1261325720869877,-0.024769238101072233,-0.1553655815551853,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554676,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,486,24,76,3.726357807846636,11.997091420413884,0.3106051022922089,-0.03822213056185575,0.13807672108083224,-0.002813960037912011,0.1220618011150485,0.13807672108083224,0.8660892185064007,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554677,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,297,47,17,8.450470372934944,2.902966955190621,2.9109771152665607,-0.4659916767218135,-0.4914794160804661,-0.06423414994242194,-0.12849902307250716,-0.06423414994242194,-0.4029100943995263,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554678,Walls,-16.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,1854,66,254,10.529924047979797,40.95202604058137,0.25712828072401545,-0.022280399620768776,0.014440447146391477,-0.5497789071244341,0.09183408257914039,0.09183408257914039,0.5760312686354861,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554679,Walls,-16.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,494,68,22,11.297849387993736,3.571145358613279,3.1636487046779953,0.07661502905109785,-0.5335292883422369,0.04900377603002681,-0.11278776947475677,0.07661502905109785,0.4805694263109349,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554680,Walls,-16.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,410,57,19,9.47354032327397,3.1430450208053458,3.0141281020678967,-0.4692925677944686,0.08300669063882182,-0.10698841738363285,-0.006971788048900862,0.08300669063882182,0.5206612618219225,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554681,Walls,-16.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,137,11,20,1.7727434061862226,3.63412970811315,0.48780410953098197,0.102552437813074,-0.12161516141507889,-0.548837899914048,0.10321852377221319,0.10321852377221319,0.6474404221760626,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554682,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,396,56,20,8.741557168459316,2.9712746547495072,2.9420225944061276,0.06675785732419826,0.11951390373624804,0.08208111495710568,0.13515456226470235,0.13515456226470235,0.8477599141486304,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554683,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,1435,237,61,38.21552619431952,9.88776503487631,3.8649306551606966,0.13812930611032925,-0.5698080665694647,-0.059295816589781225,-0.10351270577396576,0.13812930611032925,0.8664190592409264,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554684,Walls,-16.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,536,74,23,11.662896789238914,3.6568089771367482,3.189364514842902,0.10755494342319594,0.027036495631904245,0.10193951624313513,-0.0919616116129447,0.10755494342319594,0.6746407081999231,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554685,Walls,-16.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,2358,81,318,12.925855758270757,51.16206222021689,0.25264532345537577,0.005770926036603896,-0.01815983982348257,-0.4638480763501178,-0.0008998655223919627,0.005770926036603896,0.03619825834489886,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554686,Walls,-16.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,943,128,37,21.470206021442962,5.958235021927408,3.6034506766565317,-0.5021592828266961,-0.5615806139996664,-0.013394706802610123,-0.046096200977790325,-0.013394706802610123,-0.08401858804282845,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554687,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,455,20,64,3.2760085075197907,10.039442650663663,0.3263137826982087,-0.033847770412236855,-0.05365040513623853,0.03180162865267455,0.1319887829919626,0.1319887829919626,0.8279024952091568,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554688,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,970,37,132,5.956829097358639,21.464214806980877,0.27752373664380586,-0.09131815323975445,0.03323317002806547,0.0740005956801042,-0.4940472116501411,0.0740005956801042,0.46417033646149264,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554689,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,420,20,58,3.189812609466003,9.703145210325012,0.328740067300215,-0.06105034808649634,0.059748070591808755,0.13162523926216352,-0.5880904868702359,0.13162523926216352,0.8256221593033652,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554691,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,1436,236,61,38.043426280164184,9.818495384111303,3.8746696710503765,-0.5079153302604027,0.08891096735804638,-0.09367764333297046,0.00013877173434373447,0.08891096735804638,0.5576959652068988,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554693,Floors,4.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,502350,1269,642,204.80814707899674,105.03341094010929,1.9499333140364223,-1.2487988782583557,-1.2483676371567185,-1.363208828314157,-1.3190204555150142,-1.2483676371567185,-7.830412996560039,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554708,Walls,-16.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,2012,69,273,11.214884588472508,43.870920544133,0.2556336737267828,-0.12800682300287036,-0.08651712016853708,0.0976334346702572,-0.4453879473944795,0.0976334346702572,0.612407830021952,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554710,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,1849,314,80,49.82858470591122,12.61293609713806,3.950593606608185,0.10751330717284446,0.12351419886601889,0.01996629214153245,0.12113893860578173,0.12351419886601889,0.7747454830397519,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554711,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,205,14,34,2.297485439576235,5.870268210256356,0.3913765704200939,-0.0953184483695253,0.029790241173245136,0.058262189403976095,-0.5080628353090617,0.058262189403976095,0.36545084279500917,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554712,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,421,91,28,14.932932084259988,4.424169750327593,3.3753072162645346,-0.4261744125376907,0.0009643387472948461,0.013065853948575068,0.026678860483741573,0.026678860483741573,0.1673437292407767,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554713,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,197,13,28,2.183256258433019,5.383491367981264,0.4055465327608968,-0.0664925459435608,-0.044231996708006704,-0.42306303184818717,-0.4965138713732813,-0.044231996708006704,-0.2774461557454614,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554714,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,1427,235,61,37.89990906085087,9.813700939011795,3.861938456896492,-0.42961734139253593,-0.005295318795063508,-0.13062125637381428,0.041876829874581745,0.041876829874581745,0.26267332085883993,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554715,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,209,13,35,2.2979865918790274,5.872403823354645,0.3913195790010042,-0.125934447307106,-0.09952042879058354,0.13538868503708557,-0.4278994274418437,0.13538868503708557,0.8492284543006611,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554716,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,462,84,26,14.446155241984869,4.309940569184292,3.35182237668743,-0.6157147757709751,-0.4386970719342216,-0.0692331670168187,-0.09564397060468366,-0.0692331670168187,-0.4342665370885863,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554717,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,229,14,34,2.2979865918790523,5.872403823354759,0.3913195790010009,-0.09710854488115217,0.03107918538199783,0.12383972110119146,-0.5757759801046802,0.12383972110119146,0.776787328298389,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554736,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,1404,233,61,37.55402441817111,9.704026170327634,3.8699426154683576,0.11381156133313652,-0.5216906120380997,0.09400083211116517,-0.0730704899261223,0.11381156133313652,0.7138854793220686,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554737,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,1854,314,80,49.86097313826267,12.620536508219075,3.9507807854120074,0.10765794039300403,0.09098113329446278,0.1128954697571043,0.020609349909195274,0.1128954697571043,0.708139275103462,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554738,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,235,14,33,2.2696898694428995,5.750165812544729,0.3947172904981762,0.07789503062461378,-0.1156276676875585,-0.5555940964508217,0.0664703316588593,0.07789503062461378,0.4885982638573044,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554739,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,226,14,33,2.2576025644316466,5.698656906448167,0.39616397363335126,0.0538168578448186,-0.07946218989651044,-0.516306304157732,0.07869144546233198,0.07869144546233198,0.4935937931471581,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554740,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,398,84,26,14.551022149203206,4.3096551967833925,3.3763773399003445,-0.5502852196129702,-0.6089935353106206,-0.0376415691918055,-0.12695019602891122,-0.0376415691918055,-0.23610755665033742,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554741,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,224,14,32,2.2376297136065375,5.613544493327559,0.3986126263479797,0.10796823753283036,-0.11364071875952675,-0.5764190378721423,0.06449107569873291,0.10796823753283036,0.677233104438946,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554742,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,437,92,28,15.046968838905258,4.424762107990004,3.400627756175689,-0.5202120127047607,0.14039070086759864,-0.03566231323179592,0.07481467000158837,0.14039070086759864,0.8806037067523005,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,554743,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,179,12,25,2.1111944339889135,5.076406724631463,0.41588362566480175,-0.11238920696114008,-0.08569902784493877,-0.5355553050501398,-0.5552135046171509,-0.08569902784493877,-0.5375490051616304,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,556306,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,49,8,8,10.714088476383438,3.434323845351969,3.1197082624819843,-0.015416591767007048,-9.42326775182795,0.032552104420012995,-2.1914718169833876,0.032552104420012995,0.20418377882368147,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,556538,Walls,-16.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,68,11,8,2.256695205099497,1.449508605980327,1.5568691319174721,-0.5266493361017126,0.02363481358649011,-0.0750227732757196,-0.09908169991601312,0.02363481358649011,0.14824987925867902,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,612409,Windows,-2.666666666666657,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,42,6,15,1.5597724516964462,2.6659500546002732,0.5850718954786702,-0.003884865622772793,-0.5993344864822561,-0.11495140588348818,-0.15961589973827017,-0.003884865622772793,-0.024367903618307662,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,627927,Walls,-5.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,125,125,30,20.87039337190291,4.891092785588917,4.2670205385175475,-0.5547893938677895,-0.3874144032142013,-0.03277394638044484,-0.07555334125144242,-0.03277394638044484,-0.20557528731720853,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,627928,Walls,-5.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,5,12,48,2.272215560336793,9.673641441801134,0.23488730422839918,-0.23475216631002027,-0.12435719484399499,-0.4522915794527904,-1.568925065617119,-0.12435719484399499,-0.7800331935390614,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,627929,Walls,-5.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,9,125,30,21.966842438119983,5.14754800636095,4.267438091101827,-1.1584907839563883,-0.880162079342675,-0.13225435189502122,-0.23252815650889858,-0.13225435189502122,-0.8295682818957844,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,628795,Walls,-5.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,36,36,9,6.322867669536095,1.488482458635687,4.247861728469079,-0.25831675086563344,-0.32523232112201406,0.04994389901950669,-0.1035967082679825,0.04994389901950669,0.3132741864984213,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,629815,Walls,-5.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,28,420,99,71.29652473867297,16.685571025208453,4.272944847434867,-2.269573771706348,-2.068233995568434,-0.3945587861322579,-0.5078860958180087,-0.3945587861322579,-2.474878517256152,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,630576,Generic Models,-5.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,1856,346,99,55.16646860504713,15.771114602931544,3.4979435502163403,-0.08367686239542493,0.07843700045253144,0.012145296099635772,-0.00013375577299257202,0.07843700045253144,0.49199778132151517,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,634253,Windows,-2.916666666666657,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,52,19,6,2.9905233211954823,1.6356888907779208,1.8282959174303697,0.05943640134274375,-0.020874907165470802,-0.6646382769357899,-0.014497514250656707,0.05943640134274375,0.3728161125700121,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,634254,Windows,-2.916666666666657,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,53,19,7,2.9905233211954823,1.6356888907779208,1.8282959174303697,0.11081076367816678,-0.07224926950083699,-0.5445437705979295,0.024833496009986078,0.11081076367816678,0.6950629111473282,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,634255,Windows,-2.916666666666657,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,52,18,7,2.9905233211954823,1.6356888907779208,1.8282959174303697,0.01227487963246432,-0.13313890205375145,-0.5622072466439008,0.04249697205595737,0.04249697205595737,0.2665631761003766,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,634256,Windows,-2.916666666666657,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,53,19,7,2.9905233211954823,1.6356888907779208,1.8282959174303697,0.06364924196790867,-0.025087747790578874,-0.6015382569046537,0.08182798231671029,0.08182798231671029,0.5132677883851733,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,634257,Windows,-2.916666666666657,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,52,18,7,2.9905233211954823,1.6356888907779208,1.8282959174303697,-0.006885478692602476,-0.11397854372868466,-0.5753633531527811,0.0556530785648377,0.0556530785648377,0.34908513864171403,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,634258,Windows,-2.916666666666657,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,53,19,7,2.9905233211954823,1.6356888907779208,1.8282959174303697,0.044488883642785026,-0.0059273894655120785,-0.614694363413534,0.09498408882559062,0.09498408882559062,0.5957897509265107,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,651428,Generic Models,-6.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,6592,218,891,34.80885346093187,142.1232041486726,0.24492026949039888,0.08989361082371516,-0.14398445326789577,-0.11678803259766823,0.04171917324839569,0.08989361082371516,0.5638596175922511,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,679954,Windows,-2.6666666666666288,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,42,6,15,1.5597724516964462,2.6659500546002732,0.5850718954786702,0.018878131772005702,-0.6220974838770346,-0.101442840936528,-0.17312446468523035,0.018878131772005702,0.1184134897272484,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,680016,Windows,-2.6666666666666003,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,43,6,15,1.5597724516964462,2.6659500546002732,0.5850718954786702,0.04164112916672735,-0.6448604812717562,-0.08793427598951098,-0.18663302963224737,0.04164112916672735,0.2611948830724479,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,680076,Windows,-2.666666666666572,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,42,6,15,1.5597724516964462,2.6659500546002732,0.5850718954786702,0.06440412656150585,-0.6676234786665347,-0.0744257110425508,-0.20014159457920755,0.06440412656150585,0.403976276418004,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,680136,Windows,-2.6666666666665435,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,42,6,15,1.5597724516964462,2.6659500546002732,0.5850718954786702,-0.07225839264233969,-0.5309609594626892,-0.06091714609553378,-0.21365015952622457,-0.06091714609553378,-0.382104116048894,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,680196,Windows,-2.666666666666515,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,42,6,15,1.5597724516964462,2.665950054600245,0.5850718954786764,-0.049495395247618035,-0.5537239568574677,-0.047408581148602025,-0.2271587244731279,-0.047408581148602025,-0.2973713503339409,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,680256,Windows,-2.6666666666664867,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,42,6,15,1.5597724516964462,2.665950054600245,0.5850718954786764,-0.026732397852850198,-0.5764869542521787,-0.033900016201585004,-0.24066728942014493,-0.026732397852850198,-0.16767954354610795,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,680318,Windows,-2.6666666666664582,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,42,6,15,1.5597724516964462,2.665950054600245,0.5850718954786764,-0.0039694004580717035,-0.5992499516469572,-0.020391451254624826,-0.2541758543671051,-0.0039694004580717035,-0.02489815020055189,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,680458,Windows,-2.66666666666643,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,43,6,15,1.5597724516964462,2.665950054600245,0.5850718954786764,0.018793596936657053,-0.6220129490416859,-0.006882886307636227,-0.2676844193140937,0.018793596936657053,0.11788324314469219,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,680511,Windows,-2.6666666666664014,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,42,6,15,1.5597724516964462,2.665950054600245,0.5850718954786764,0.041556594331431995,-0.6447759464364609,0.006625678639295529,-0.28119298426102546,0.041556594331431995,0.260664636490226,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,680568,Windows,-2.666666666666373,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,40,6,14,1.5597724516964462,2.665950054600245,0.5850718954786764,0.0643195917261643,-0.6675389438311932,-0.1392912730123328,-0.29470154920801406,0.0643195917261643,0.4034460298354923,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,680623,Windows,-2.6666666666663446,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,40,5,14,1.5597724516964462,2.665950054600245,0.5850718954786764,-0.07234292747767057,-0.6903019412259752,-0.1257827080653442,-0.3082101141549458,-0.07234292747767057,-0.4537725768192415,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,680680,Windows,-2.666666666666316,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,40,6,14,1.5597724516964462,2.665950054600245,0.5850718954786764,-0.049579930082902735,-0.5536394220221261,-0.11227414311832717,-0.32171867910196283,-0.049579930082902735,-0.31099118347375226,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,680897,Windows,-2.6666666666662877,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,42,6,15,1.5597724516964462,2.665950054600245,0.5850718954786764,-0.02681693268818819,-0.5764024194168975,-0.09876557817131726,-0.1758017274504695,-0.02681693268818819,-0.16820979012859733,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,680957,Windows,-2.6666666666662593,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,42,6,15,1.5597724516964497,2.665950054600245,0.5850718954786778,-0.00405393529341147,-0.5991654168116209,-0.0852570132243855,-0.18931029239740127,-0.00405393529341147,-0.02542839678305239,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,681013,Windows,-2.666666666666231,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,42,6,15,1.5597724516964497,2.665950054600245,0.5850718954786778,0.01870906210130663,-0.6219284142063959,-0.07174844827741111,-0.20281885734437566,0.01870906210130663,0.11735299656212483,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,681075,Windows,-2.6666666666662024,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,42,6,15,1.5597724516964497,2.665950054600245,0.5850718954786778,0.04147205949608157,-0.644691411601114,-0.05823988333033725,-0.21632742229133584,0.04147205949608157,0.26013438990765864,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,716054,Generic Models,-6.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,7205,233,951,36.98029915301395,151.51107461576464,0.24407654190821884,0.037191152661470994,0.12865506179072383,0.02960686183584471,0.07298480763685689,0.12865506179072383,0.8069916568918939,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,734841,Walls,-5.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,63,16,63,2.4133726892539276,10.27714485937662,0.2348291011050627,0.12984242760344422,0.00759314871970318,-0.20267850863922376,-0.030658805027655944,0.12984242760344422,0.8144394346256814,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,734842,Walls,-5.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,10,104,25,17.93971110881523,4.20561747264432,4.265654502699094,-1.381596625547564,0.02213924298331804,-0.34993246361173647,0.1299529059315887,0.1299529059315887,0.8151324123277557,False,False
_E_ HOSPITAL - LEVEL 5_554620,host,734844,Walls,-0.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,5,48,12,7.817893790042911,1.8381633198885083,4.253100747607724,-0.012363858878643441,-0.15310513443304208,-0.021126361060964882,0.09606924035523434,0.09606924035523434,0.602596387359599,False,False
